list_uvi,imo_registry,previous_name,yr_name_chng,call_sign,port_regist,flag,rs_cl_notation,oth_notation,type,subtype,date_build,country_build,GT,tonnage,deadweight,displacement,length_overall,rule_length,beam,mld_breadth,height,draught,speed,type_power,engine,nb_pwr_motor,nb_typ_proplr,nb_blade,nb_pwr_generator,nb_boiler,typ_boiler,pressure,heating_surf,owner,ship_name,fishing_gear,engine_power
791735,7832359,,,UGBG,Petropavlovsk-Kamchatsky,Russia,KM(*) L2[1] AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Fish processing",25.06.1980,USSR,4347,1304,181,5720,103.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1979
Country Construction: Finland
The number and power of ME: 2*2574
Mark ME: 6PC2-5L",,1 - Controllable pitch propeller,4,2*1600 3*160,0,,0.0,0,"JSC ""Okeanrybflot"" (public type)
Address:Russia, 683003 Petropavlovsk-Kamchatskiy, ul. Leningradskaya, 27
IMO:1529237
Email:telegraf@bor.kamchatka.ru, flot@bor.kamchatka.ru
Company Website:",MOSKOVSKAYAOLIMPIADA,[Trawler],5148.0
870424,8722226,????-1111,2003.0,UESX,Kaliningrad,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",23.06.1987,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1986
Country Construction: German Democratic Republic
The number and power of ME: 1*221
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*12 1*1,0,,0.0,0,"FISHING COLLECTIVE ""DOBROVOLETS""
Address:Russia, 238630 Kaliningradskaya oblast, Polesskiy rayon, poselok Zalivino
IMO:1562252
Email:
Company Website:",MRTKK1716,[Trawler],221.0
825077,8897368,????-0640,2003.0,UBLS,Bolshoy port of St.-Petersburg,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",01.01.1983,USSR,120,36,3,174,25.0,22.0,7.0,6.7,3.0,2.3,9.5,Diesel,"Built ME: 1982
Country Construction: Germany
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*16 1*30,0,,0.0,0,"COOPERATIVE ""ZODIAK""
Address:Russia, 238340 Kaliningradskaya obl, g. Svetlyy, ul. Pionerskaya, 1
IMO:1699271
Email:
Company Website:",MRTKNM0640,[Trawler],220.0
862061,8722446,,,UCRG,Bolshoy port of St.-Petersburg,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",20.05.1987,USSR,117,35,3,174,25.0,22.0,7.0,0.0,3.0,2.3,9.5,Diesel,"Built ME: 1986
Country Construction: German Democratic Republic
The number and power of ME: 1*221
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*12 1*1 1*30,0,,0.0,0,"FLAGMAN, JSC
Address:Russia, 188512 St.Petersburg, Lomonosov, nab. Sidorovskogo kanala, 2a
IMO:
Email:rosin@rosreal.com
Company Website:",MRTK0712,[Trawler],221.0
872260,8722355,,,UFIU,Kaliningrad,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",05.11.1987,USSR,117,35,3,182,25.0,22.0,7.0,0.0,3.0,2.3,9.5,Diesel,"Built ME: 1986
Country Construction: German Democratic Republic
The number and power of ME: 1*221
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*12,0,,0.0,0,"GOYA CO LTD
Address:Russia, 236029 Kaliningradskaya obl., Svetlyy, ul. Yasnaya 17/18, kv.85
IMO:1745205
Email:
Company Website:",MRTK0726,[Trawler],221.0
892550,8730194,,,,Bolshoy port of St.-Petersburg,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",31.10.1989,USSR,119,35,4,183,25.0,22.0,7.0,6.0,3.0,2.4,9.5,Diesel,"Built ME: 2013
Country Construction: Japan
The number and power of ME: 1*368
Mark ME: 6HYM-WET",,1 - Fixed pitched solid propeller,4,2*28,0,,0.0,0,"PETROTRAL-2 CO LTD
Address:Russia, 236039 Kaliningrad, Malyy per., 17, of. 414
IMO:
Email:info@Petrotrall.ru, petro-tral@list.ru
Company Website:",MRTK0770,[Trawler],368.0
893623,8826606,,,,Kaliningrad,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",29.04.1990,USSR,117,35,4,193,25.0,22.0,6.0,6.0,3.0,2.5,9.5,Diesel,"Built ME: 2014
Country Construction: Japan
The number and power of ME: 1*368
Mark ME: 6HYM-WET",,1 - Fixed pitched solid propeller,4,2*24,0,,0.0,0,"MORSKAYA FIRMA ""STALAKTIT"" CO LTD
Address:Russia, 236023, Kaliningrad, Malyy pereulok, 17, office 414
IMO:1822423
Email:
Company Website:",MRTK0775,[Trawler],368.0
893905,8826618,???? ??-0776,2003.0,UDIX,Bolshoy port of St.-Petersburg,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",27.04.1990,USSR,117,35,3,174,25.0,22.0,7.0,0.0,3.0,2.3,9.5,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*16 1*20,0,,0.0,0,"???????????????????? ???????????????? ?????????? ""?????????????? ?????? ????????""
Address:236039, g. Kaliningrad, per. Malyy, 17 office 414
IMO:
Email:marfish@list.ru
Company Website:",MRTK0776,[Trawler],220.0
930875,8953447,??-0852,2001.0,,Bolshoy port of St.-Petersburg,Russia,KM(*) L4 R2 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",26.11.1999,Russia,117,35,3,174,25.0,22.0,7.0,0.0,3.0,2.3,9.7,Diesel,"Built ME: 1990
Country Construction: Germany
The number and power of ME: 1*272
Mark ME: 6NVD 26-A3",,1 - Fixed pitched solid propeller,4,1*25 1*30,0,,0.0,0,"OGNI POBEREZHYA COMPANY LTD
Address:Russia, 188640 Leningradskaya obl., Vsevolozhsk, Oktyabrskiy pr., 108
IMO:
Email:
Company Website:",MRTK0852,[Trawler],272.0
931115,8953459,??-0857,2001.0,,Bolshoy port of St.-Petersburg,Russia,KM(*) L4 R2 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",26.11.1999,Russia,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.7,Diesel,"Built ME: 1987
Country Construction: German Democratic Republic
The number and power of ME: 1*287
Mark ME: 6NVD 26-A3",,1 - Fixed pitched solid propeller,4,1*25 1*30,0,,0.0,0,"OGNI POBEREZHYA COMPANY LTD
Address:Russia, 188640 Leningradskaya obl., Vsevolozhsk, Oktyabrskiy pr., 108
IMO:
Email:
Company Website:",MRTK0857,[Trawler],287.0
773854,8878257,,,,Kaliningrad,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",23.06.1978,USSR,124,37,5,190,25.0,22.0,7.0,6.0,3.0,2.5,10.0,Diesel,"Built ME: 2013
Country Construction: Japan
The number and power of ME: 1*368
Mark ME: 6HYM-WET",,1 - Fixed pitched solid propeller,4,1*28 1*24,0,,0.0,0,"MARFISH CO LTD
Address:Russia, 236000 Kaliningrad, prospekt Mira 49/51, kvartira 47
IMO:1683111
Email:
Company Website:",MRTK1051,[Trawler],368.0
824746,8878269,,,,Kaliningrad,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",06.10.1982,USSR,129,38,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1982
Country Construction: German Democratic Republic
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*16,0,,0.0,0,"BALTICFISH CO LTD
Address:Russia, 238340 Kaliningradskaya obl., Svetlyy, ul. Pionerskaya 1
IMO:1683108
Email:everest2000@yandex.ru
Company Website:",MRTK1071,[Trawler],220.0
830018,8139003,,,,Kaliningrad,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",31.10.1983,USSR,120,36,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1983
Country Construction: German Democratic Republic
The number and power of ME: 1*221
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*12,0,,0.0,0,"FISHING COLLECTIVE ""TRUZHENIK MORYA""
Address:Russia, 328535 Kaliningradskaya oblasty, poselok Rybachiy, ul. Pobedy, 4
IMO:1562270
Email:
Company Website:",MRTK1078,[Trawler],221.0
794076,8897394,,,,Kaliningrad,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",16.06.1980,USSR,120,36,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1979
Country Construction: Germany
The number and power of ME: 1*221
Mark ME: 6NVD 26-2",,1 - Fixed pitched solid propeller,4,2*16,0,,0.0,0,"MORSKAYA FIRMA ""STALAKTIT"" CO LTD
Address:Russia, 236023, Kaliningrad, Malyy pereulok, 17, office 414
IMO:1822423
Email:
Company Website:",MRTK1084,[Trawler],221.0
892334,8730209,,,UAMK,Kaliningrad,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",25.10.1989,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*14,0,,0.0,0,"FISHING COLLECTIVE ""DOBROVOLETS""
Address:Russia, 238630 Kaliningradskaya oblast, Polesskiy rayon, poselok Zalivino
IMO:1562252
Email:
Company Website:",MRTK1123,[Trawler],220.0
894823,8829256,,,UHNA,Kaliningrad,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",30.05.1990,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*14 1*30,0,,0.0,0,"""FJORD TRADE"", JOINT-STOCK COMPANY
Address:Russia, 236000 Kaliningrad, ulitsa Yasnaya 17, kvartira 18
IMO:5178573
Email:fiord_ltd@hotmail.com
Company Website:",MRTK1129,[Trawler],220.0
903609,8897289,,,UIEP,Petropavlovsk-Kamchatsky,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Spare method of fishing",30.03.1991,USSR,117,35,3,174,25.4,22.0,6.0,6.0,3.0,2.3,10.0,Diesel,"Built ME: 1990
Country Construction: Germany
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*30 1*26,0,,0.0,0,"GOROD 415 LTD
Address:Russia, 683001 Petropavlovsk-Kamchatskiy, Leninskaya, 56 a/ya 82
IMO:
Email:gorod-415@yandex.ru
Company Website:",MRTK301,[Trawler],220.0
990128,8967022,,,UFFU,Petropavlovsk-Kamchatsky,Russia,KM(*) L4 R1 fishing vessel,,Fishing,Stern Trawler,18.07.2001,Russia,119,35,3,174,25.4,22.0,6.0,6.0,3.0,2.3,10.0,Diesel,"Built ME: 2016
Country Construction: China
The number and power of ME: 1*373
Mark ME: K 19-M",,1 - Fixed pitched solid propeller,4,1*36 1*55,0,,0.0,0,"FGBNU ""KamchatNIRO""
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, ul. Naberezhnaya, d. 18
IMO:
Email:kamniro@kamniro.ru
Company Website:",MRTK316,[Trawler],373.0
744261,8924812,,,,Bolshoy port of St.-Petersburg,Russia,KM(*) L3 R2 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",14.06.1974,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.4,9.5,Diesel,"Built ME: 1982
Country Construction: Germany
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*16 1*20,0,,0.0,0,"PETROTRAL CO LTD
Address:Russia, 193149 St.Petersburg, Oktyabrskaya naberezhnaya, 112/2
IMO:1724836
Email:petrotral83@mail.ru
Company Website:",MRTK3215,[Trawler],220.0
960230,9146352,SEA STORM,2006.0,UESA,Petropavlovsk-Kamchatsky,Russia,KM* L4 fishing vessel,,Fishing,"Fish factory, Refrigerated cargo machinery, Long line",28.04.1997,Norway,1146,343,51,1364,49.9,44.0,10.0,10.0,7.0,4.0,14.0,Diesel,"Built ME: 1996
Country Construction: United States of America
The number and power of ME: 1*1900
Mark ME: 3606 DITA",,1 - Controllable pitch propeller,4,2*375 1*664,0,,0.0,0,"TYMLATSKIY RYBOKOMBINAT CO., LTD
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, pl. Shchedrina 1, a/ya 220
IMO:
Email:office@rkz55.ru
Company Website:",MURAVYEVAMURSKIY,[Longline],1900.0
912824,8860200,,,UAUW,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",21.07.1992,USSR,746,223,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"""BELOMOR"" FISHING COLLECTIVE
Address:Russia, 163009 Arkhangelsk, ul. Fedora Abramova, 17
IMO:1563539
Email:rkbelomor@mail.ru
Company Website:",MURMANSK,[Trawler],852.0
881626,8729470,,,UGJQ,Nakhodka,Russia,KM(*) L2[1] (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Purse net",30.06.1989,USSR,773,231,32,1228,53.0,47.9,10.7,10.0,6.0,4.0,12.6,Diesel,"Built ME: 1988
Country Construction: German Democratic Republic
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,3*150 1*300,0,,0.0,0,"FISHERY KOLKHOZ ""TIKHIY OKEAN"" LLC
Address:Russia, 692903 Primorskiy kray, poselok Livadiya, ulitsa Kolkhoznaya 12
IMO:1536769
Email:tihiy-okean@yandex.ru
Company Website:",MUROM,"[Trawler, Seiner]",970.0
724040,7231373,??? ????,2005.0,UDMQ,Vladivostok,Russia,KM* Ice2 (REF) fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery",19.08.1972,Japan,2194,801,136,3288,84.0,75.0,12.0,12.0,8.1,5.6,13.0,Diesel,"Built ME: 1972
Country Construction: Japan
The number and power of ME: 1*2355
Mark ME: DM46",,1 - Controllable pitch propeller,4,2*344,0,,0.0,0,"IZVALTA LLC
Address:Russia, 692953 Primorskiy kray, Nakhodka, mkr. Livadiya, ul.Kolkhoznaya, d. 12
IMO:
Email:izvalta@inbox.ru
Company Website:",MYSNAVARIN,[Trawler],2355.0
980639,9206152,TERAKA 8,2015.0,UBQM6,Sovetskaya Gavan,Russia,(KM)* fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery, Long line",10.02.1999,Japan,767,312,34,958,56.1,49.0,8.0,8.0,3.8,3.4,12.0,Diesel,"Built ME: 1998
Country Construction: Japan
The number and power of ME: 1*736
Mark ME: LH28RG",,1 - Fixed pitched solid propeller,4,2*320,0,,0.0,0,"TRANSIT-DV CO., LTD
Address:Russia, 680000 Khabarovsk, a/ya 5/6
IMO:
Email:tranzit-kht@mail.ru
Company Website:",MYSVELIKAN,[Longline],736.0
932419,9053268,,,UIFZ,Kholmsk,Russia,KM* L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",01.01.1994,Germany,2076,703,115,0,64.0,55.5,13.3,13.0,8.8,5.0,14.0,Diesel,"Built ME:
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,1*1304 2*336,0,,0.0,0,"JSC ""Sakhalin Leasing Flot""
Address:Russia, 683013 Kamchatskiy kray, g. Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, 43
IMO:1757401
Email:Priem@akros.ru, sigmal@akros.ru, its@akros.ru
Company Website:",MYSGVOZDEVA,[Trawler],2425.0
932442,9053309,,,UAEN,Nevelsk,Russia,KM* L4 (REF) fishing vessel,,,,12.08.1994,Germany,2058,670,117,3041,63.9,55.0,13.3,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,1*1304 2*336,0,,0.0,0,"PORONAY Co., Ltd
Address:Russia, 693010 Yuzhno-Sakhalinsk, per. Altayskiy,15
IMO:
Email:pilenga@sakhalin.ru, sea@pilenga.ru, office@pilenga.ru
Company Website:",MYSDATTA,,2425.0
941206,9053323,,,UAFA,Nevelsk,Russia,KM* L4 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",12.10.1994,Germany,2058,670,97,305,64.0,55.5,13.3,13.0,8.8,5.0,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,1*1304 2*336,0,,0.0,0,"INDUSTRIAL ASSOCIATION ""SAKHALINRYBAKSOYUZ""
Address:Russia, 693010 Sakhalinskaya oblast, Yuzhno-Sakhalinsk, per. Altayskiy, 15
IMO:
Email:pilenga@sakhalin.ru, office@pilenga.ru, sea@pilenga.ru
Company Website:",MYSDOKUCHAEVA,[Trawler],2425.0
836014,8216796,??????,2010.0,UHCW,Nevelsk,Russia,KM* fishing vessel,,Fishing,"Stern-fishing, Refrigerated cargo machinery",10.08.1983,Japan,3206,993,235,5341,93.0,84.4,15.0,15.0,9.0,6.0,16.0,Diesel,"Built ME: 1983
Country Construction: Japan
The number and power of ME: 1*3348
Mark ME: 7UEC 37/88H-II",,1 - Controllable pitch propeller,4,3*800 1*112,0,,0.0,0,"""EKARMA-SAKHALIN"", JSC
Address:Russia, 693023 Yuzhno-Sakhalinsk, ulitsa Komsomolskaya 231-a
IMO:1989591
Email:ecarma@isle.ru
Company Website:",MYSYEKATERINY,[Others],3348.0
891115,8730039,???-01,2006.0,UHNS,Nevelsk,Russia,KM(*) L2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Drift net",30.10.1989,USSR,463,138,20,781,44.8,39.3,9.4,0.0,5.1,3.7,11.5,Diesel,"Built ME: 1988
Country Construction: German Democratic Republic
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,3*150,0,,0.0,0,"Alaid Co., Ltd
Address:Russia, 694740 Nevelsk, Sakhalinskaya oblasty, ul. Sovetskaya, 28
IMO:
Email:nadya4218@yandex.ru
Company Website:",MYSZOLOTOY,"[Trawler, Seiner]",589.0
932391,9053256,,,UHRO,Kholmsk,Russia,KM* L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",01.01.1994,Germany,2058,703,116,3043,64.0,55.0,13.0,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1993
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,1*1304 2*336,0,,0.0,0,"JSC ""Sakhalin Leasing Flot""
Address:Russia, 683013 Kamchatskiy kray, g. Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, 43
IMO:1757401
Email:Priem@akros.ru, sigmal@akros.ru, its@akros.ru
Company Website:",MYSKORSAKOVA,[Trawler],2425.0
940769,9053361,,,UATD,Kholmsk,Russia,KM* L4 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",28.02.1995,Germany,2058,670,133,3043,64.0,55.5,13.0,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*336 1*1390,0,,0.0,0,"JSC ""Sakhalin Leasing Flot""
Address:Russia, 683013 Kamchatskiy kray, g. Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, 43
IMO:1757401
Email:Priem@akros.ru, sigmal@akros.ru, its@akros.ru
Company Website:",MYSKRUZENSHTERNA,[Trawler],2425.0
941013,9053397,,,UCES,Kholmsk,Russia,KM* (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",15.06.1995,Germany,2058,670,133,3043,64.0,57.4,13.0,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*336 1*1390,0,,0.0,0,"POSEYDON CO LTD
Address:Russia, 694620 Kholmsk, ulitsa Sovetskaya 46-a
IMO:1761841
Email:poseydon@sakhalin.ru
Company Website:",MYSKURBATOVA,[Trawler],2425.0
932457,9053270,,,UIBZ,Nevelsk,Russia,KM* L4 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",04.05.1994,Germany,2058,670,117,3041,63.9,55.0,13.3,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,1*1304 2*336,0,,0.0,0,"INDUSTRIAL ASSOCIATION ""SAKHALINRYBAKSOYUZ""
Address:Russia, 693010 Sakhalinskaya oblast, Yuzhno-Sakhalinsk, per. Altayskiy, 15
IMO:
Email:pilenga@sakhalin.ru, office@pilenga.ru, sea@pilenga.ru
Company Website:",MYSLEVENORNA,[Trawler],2425.0
941210,9053311,,,UAEO,Kholmsk,Russia,KM* L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",13.09.1994,Germany,2058,703,115,0,64.0,55.5,13.3,13.0,8.8,5.0,14.0,Diesel,"Built ME:
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,0 - Controllable pitch propeller,0,1*1304 2*336,0,,0.0,0,"JSC ""Sakhalin Leasing Flot""
Address:Russia, 683013 Kamchatskiy kray, g. Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, 43
IMO:1757401
Email:Priem@akros.ru, sigmal@akros.ru, its@akros.ru
Company Website:",MYSLOVTSOVA,[Trawler],2425.0
906698,9009918,RYOFUKU MARU NO. 38,2013.0,UIBA,Sovetskaya Gavan,Russia,(KM)* Ice1 fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",02.08.1990,Japan,752,225,31,995,54.5,47.0,8.0,8.0,3.0,3.4,10.5,Diesel,"Built ME: 1990
Country Construction: Japan
The number and power of ME: 1*699
Mark ME:",,1 - Controllable pitch propeller,4,2*308,0,,0.0,0,"TRANSIT-DV CO., LTD
Address:Russia, 680000 Khabarovsk, a/ya 5/6
IMO:
Email:tranzit-kht@mail.ru
Company Website:",MYSMARII,[Longline],699.0
940985,9053385,,,UAVE,Nevelsk,Russia,KM* L4 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",09.05.1995,Germany,2058,670,133,305,64.0,55.5,13.3,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*336 1*1304,0,,0.0,0,"INDUSTRIAL ASSOCIATION ""SAKHALINRYBAKSOYUZ""
Address:Russia, 693010 Sakhalinskaya oblast, Yuzhno-Sakhalinsk, per. Altayskiy, 15
IMO:
Email:pilenga@sakhalin.ru, office@pilenga.ru, sea@pilenga.ru
Company Website:",MYSMENJSHIKOVA,[Trawler],2425.0
940932,9053373,,,UAVF,Kholmsk,Russia,KM* L3 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",04.04.1995,Germany,2058,703,116,3043,64.0,55.5,13.0,13.0,8.8,5.9,14.0,Diesel,"Built ME: 1994
Country Construction: Finland
The number and power of ME: 1*2425
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,2*336 1*1390,0,,0.0,0,"JSC ""Sakhalin Leasing Flot""
Address:Russia, 683013 Kamchatskiy kray, g. Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, 43
IMO:1757401
Email:Priem@akros.ru, sigmal@akros.ru, its@akros.ru
Company Website:",MYSMURAVJEVA,[Trawler],2425.0
920587,9075838,??????????,2016.0,UEYT,Magadan,Russia,KM(*) L3 AUT2 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Shrimp trawl, Pair trawler",15.10.1992,Russia,398,119,12,560,35.7,31.0,8.9,8.0,6.0,3.4,10.9,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*200,0,,0.0,0,"OKHOTRYBCOM CO LTD
Address:Russia, Khabarovsk, a/ya 69/4
IMO:
Email:artel@inya.ru
Company Website:",MYSODYAN,[Trawler],589.0
903420,8845676,?????? ????????,2014.0,UBVK7,Nevelsk,Russia,KM(*) (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Seiner, Drift net",20.06.1991,USSR,671,231,35,1051,52.5,45.0,9.4,9.0,5.1,3.8,11.5,Diesel,"Built ME: 1990
Country Construction: German Democratic Republic
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,3*300,0,,0.0,0,"BAYKAL CO LTD
Address:Russia, 694020 Sakhalinskaya obl., Korsakov, ul. Krasnoflotskaya, 33, office 23
IMO:
Email:ooo-baykal@mail.ru
Company Website:",MYSOKRE,[Seiner],589.0
